symbol,report,period_q,item_id,value
NST,cash_flow,2021Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-150132986347.0
NST,cash_flow,2021Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-17516288039.0
NST,cash_flow,2020Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,220839228710.0
NST,cash_flow,2020Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,14424916109.0
NST,cash_flow,2020Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-81849729520.0
NST,cash_flow,2020Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,136151531995.0
NST,cash_flow,2019Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,12951959383.0
NST,cash_flow,2019Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-23119262296.0
NST,cash_flow,2019Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,15240938895.0
NST,cash_flow,2019Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-95494754642.0
NST,cash_flow,2018Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,142962020632.0
NST,cash_flow,2018Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-66425546043.0
NST,cash_flow,2018Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-21511782096.0
NST,cash_flow,2018Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-23524373636.0
NTP,balance_sheet,2025Q4,BS_TOTAL_ASSETS,7047661472102.0
NTP,balance_sheet,2025Q4,BS_TOTAL_LIABILITIES,2815860457474.0
NTP,balance_sheet,2025Q4,BS_SHORT_TERM_LIABILITIES,2815860457474.0
NTP,balance_sheet,2025Q3,BS_TOTAL_ASSETS,6920272738259.0
NTP,balance_sheet,2025Q3,BS_TOTAL_LIABILITIES,2891315827891.0
NTP,balance_sheet,2025Q3,BS_SHORT_TERM_LIABILITIES,2891315827891.0
NTP,balance_sheet,2025Q2,BS_TOTAL_ASSETS,6692350939599.0
NTP,balance_sheet,2025Q2,BS_TOTAL_LIABILITIES,2920982365390.0
NTP,balance_sheet,2025Q2,BS_SHORT_TERM_LIABILITIES,2920982365390.0
NTP,balance_sheet,2025Q1,BS_TOTAL_ASSETS,6025186932376.0
NTP,balance_sheet,2025Q1,BS_TOTAL_LIABILITIES,2360691891784.0
NTP,balance_sheet,2025Q1,BS_SHORT_TERM_LIABILITIES,2360691891784.0
NTP,balance_sheet,2024Q4,BS_TOTAL_ASSETS,6414871527523.0
NTP,balance_sheet,2024Q4,BS_TOTAL_LIABILITIES,2748497317518.0
NTP,balance_sheet,2024Q4,BS_SHORT_TERM_LIABILITIES,2748497317518.0
NTP,balance_sheet,2024Q3,BS_TOTAL_ASSETS,5597817448491.0
NTP,balance_sheet,2024Q3,BS_TOTAL_LIABILITIES,2147981093213.0
NTP,balance_sheet,2024Q3,BS_SHORT_TERM_LIABILITIES,2147981093213.0
NTP,balance_sheet,2024Q2,BS_TOTAL_ASSETS,5596372061926.0
NTP,balance_sheet,2024Q2,BS_TOTAL_LIABILITIES,2318425087447.0
NTP,balance_sheet,2024Q2,BS_SHORT_TERM_LIABILITIES,2318425087447.0
NTP,balance_sheet,2024Q1,BS_TOTAL_ASSETS,5188852852177.0
NTP,balance_sheet,2024Q1,BS_TOTAL_LIABILITIES,1964350536158.0
NTP,balance_sheet,2024Q1,BS_SHORT_TERM_LIABILITIES,1964350536158.0
NTP,balance_sheet,2023Q4,BS_TOTAL_ASSETS,5453699138864.0
NTP,balance_sheet,2023Q4,BS_TOTAL_LIABILITIES,2338199851626.0
NTP,balance_sheet,2023Q4,BS_SHORT_TERM_LIABILITIES,2338199851626.0
NTP,balance_sheet,2023Q3,BS_TOTAL_ASSETS,5176969236726.0
NTP,balance_sheet,2023Q3,BS_TOTAL_LIABILITIES,2031768614847.0
NTP,balance_sheet,2023Q3,BS_SHORT_TERM_LIABILITIES,2031768614847.0
NTP,balance_sheet,2023Q2,BS_TOTAL_ASSETS,4965697785357.0
NTP,balance_sheet,2023Q2,BS_TOTAL_LIABILITIES,1968680342135.0
NTP,balance_sheet,2023Q2,BS_SHORT_TERM_LIABILITIES,1968680342135.0
NTP,balance_sheet,2023Q1,BS_TOTAL_ASSETS,5309394963173.0
NTP,balance_sheet,2023Q1,BS_TOTAL_LIABILITIES,2360195000035.0
NTP,balance_sheet,2023Q1,BS_SHORT_TERM_LIABILITIES,2360195000035.0
NTP,balance_sheet,2022Q4,BS_TOTAL_ASSETS,5063837090084.0
NTP,balance_sheet,2022Q4,BS_TOTAL_LIABILITIES,2233019745258.0
NTP,balance_sheet,2022Q4,BS_SHORT_TERM_LIABILITIES,2233019745258.0
NTP,balance_sheet,2022Q3,BS_TOTAL_ASSETS,5722040592575.0
NTP,balance_sheet,2022Q3,BS_TOTAL_LIABILITIES,2766096583872.0
NTP,balance_sheet,2022Q3,BS_SHORT_TERM_LIABILITIES,2763428439092.0
NTP,balance_sheet,2022Q2,BS_TOTAL_ASSETS,5416186020773.0
NTP,balance_sheet,2022Q2,BS_TOTAL_LIABILITIES,2514076127605.0
NTP,balance_sheet,2022Q2,BS_SHORT_TERM_LIABILITIES,2506723831896.0
NTP,balance_sheet,2022Q1,BS_TOTAL_ASSETS,5019296656368.0
NTP,balance_sheet,2022Q1,BS_TOTAL_LIABILITIES,2161856045779.0
NTP,balance_sheet,2022Q1,BS_SHORT_TERM_LIABILITIES,2149819599163.0
NTP,balance_sheet,2021Q4,BS_TOTAL_ASSETS,4898198061937.0
NTP,balance_sheet,2021Q4,BS_TOTAL_LIABILITIES,2192675106879.0
NTP,balance_sheet,2021Q4,BS_SHORT_TERM_LIABILITIES,2175954509356.0
NTP,balance_sheet,2021Q3,BS_TOTAL_ASSETS,5107065560491.0
NTP,balance_sheet,2021Q3,BS_TOTAL_LIABILITIES,2312493273920.0
NTP,balance_sheet,2021Q3,BS_SHORT_TERM_LIABILITIES,2291088525490.0
NTP,balance_sheet,2021Q2,BS_TOTAL_ASSETS,4734285164997.0
NTP,balance_sheet,2021Q2,BS_TOTAL_LIABILITIES,2017431311605.0
NTP,balance_sheet,2021Q2,BS_SHORT_TERM_LIABILITIES,1991342412268.0
NTP,balance_sheet,2021Q1,BS_TOTAL_ASSETS,4327469676354.0
NTP,balance_sheet,2021Q1,BS_TOTAL_LIABILITIES,1609139861219.0
NTP,balance_sheet,2021Q1,BS_SHORT_TERM_LIABILITIES,1578366810975.0
NTP,balance_sheet,2020Q4,BS_TOTAL_ASSETS,3895418861335.0
NTP,balance_sheet,2020Q4,BS_TOTAL_LIABILITIES,1306130324381.0
NTP,balance_sheet,2020Q4,BS_SHORT_TERM_LIABILITIES,1270673123230.0
NTP,balance_sheet,2020Q3,BS_TOTAL_ASSETS,4146279524921.0
NTP,balance_sheet,2020Q3,BS_TOTAL_LIABILITIES,1463480113566.0
NTP,balance_sheet,2020Q3,BS_SHORT_TERM_LIABILITIES,1423338761508.0
NTP,balance_sheet,2020Q2,BS_TOTAL_ASSETS,4410298832865.0
NTP,balance_sheet,2020Q2,BS_TOTAL_LIABILITIES,1865379888284.0
NTP,balance_sheet,2020Q2,BS_SHORT_TERM_LIABILITIES,1772759874410.0
NTP,balance_sheet,2020Q1,BS_TOTAL_ASSETS,4222621894616.0
NTP,balance_sheet,2020Q1,BS_TOTAL_LIABILITIES,1677724981145.0
NTP,balance_sheet,2020Q1,BS_SHORT_TERM_LIABILITIES,1567317142731.0
NTP,balance_sheet,2019Q4,BS_TOTAL_ASSETS,4546866101750.0
NTP,balance_sheet,2019Q4,BS_TOTAL_LIABILITIES,1979446848180.0
NTP,balance_sheet,2019Q4,BS_SHORT_TERM_LIABILITIES,1848656019147.0
NTP,balance_sheet,2019Q3,BS_TOTAL_ASSETS,4466010477528.0
NTP,balance_sheet,2019Q3,BS_TOTAL_LIABILITIES,2004479184694.0
NTP,balance_sheet,2019Q3,BS_SHORT_TERM_LIABILITIES,1850642545746.0
NTP,balance_sheet,2019Q2,BS_TOTAL_ASSETS,4443017216317.0
NTP,balance_sheet,2019Q2,BS_TOTAL_LIABILITIES,2062028346835.0
NTP,balance_sheet,2019Q2,BS_SHORT_TERM_LIABILITIES,1876958782529.0
NTP,balance_sheet,2019Q1,BS_TOTAL_ASSETS,4519864252780.0
NTP,balance_sheet,2019Q1,BS_TOTAL_LIABILITIES,2195737963002.0
NTP,balance_sheet,2019Q1,BS_SHORT_TERM_LIABILITIES,1956279730410.0
NTP,balance_sheet,2018Q4,BS_TOTAL_ASSETS,4815962297303.0
NTP,balance_sheet,2018Q4,BS_TOTAL_LIABILITIES,2563456734075.0
NTP,balance_sheet,2018Q4,BS_SHORT_TERM_LIABILITIES,2327040002731.0
NTP,balance_sheet,2018Q3,BS_TOTAL_ASSETS,4482687024209.0
NTP,balance_sheet,2018Q3,BS_TOTAL_LIABILITIES,2338659000695.0
NTP,balance_sheet,2018Q3,BS_SHORT_TERM_LIABILITIES,2040730058533.0
NTP,balance_sheet,2018Q2,BS_TOTAL_ASSETS,4452459961571.0
NTP,balance_sheet,2018Q2,BS_TOTAL_LIABILITIES,2380646323609.0
NTP,balance_sheet,2018Q2,BS_SHORT_TERM_LIABILITIES,2159815307879.0
NTP,balance_sheet,2018Q1,BS_TOTAL_ASSETS,4119789239045.0
NTP,balance_sheet,2018Q1,BS_TOTAL_LIABILITIES,1993453190765.0
NTP,balance_sheet,2018Q1,BS_SHORT_TERM_LIABILITIES,1740948678359.0
NTP,cash_flow,2025Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,982005771515.0
NTP,cash_flow,2025Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-211373017923.0
NTP,cash_flow,2025Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,672233226956.0
NTP,cash_flow,2025Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-673473594294.0
NTP,cash_flow,2024Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,912932516491.0
NTP,cash_flow,2024Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-504402988763.0
NTP,cash_flow,2024Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,1447658258663.0
NTP,cash_flow,2024Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,127839866596.0
NTP,cash_flow,2023Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-230604953606.0
NTP,cash_flow,2023Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,665324166669.0
NTP,cash_flow,2023Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-188278113418.0
NTP,cash_flow,2023Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,932917792822.0
NTP,cash_flow,2022Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-525793350196.0
NTP,cash_flow,2022Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-237692199215.0
NTP,cash_flow,2022Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,218234522899.0
NTP,cash_flow,2022Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-226685203435.0
NTP,cash_flow,2021Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,437940627985.0
NTP,cash_flow,2021Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-253098882519.0
NTP,cash_flow,2021Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-651874003296.0
NTP,cash_flow,2021Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,797252198943.0
NTP,cash_flow,2020Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,382464771745.0
NTP,cash_flow,2020Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,480140771209.0
NTP,cash_flow,2020Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-159862747352.0
NTP,cash_flow,2020Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,244513321189.0
NTP,cash_flow,2019Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,304424653074.0
NTP,cash_flow,2019Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-48892767123.0
NTP,cash_flow,2019Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,595060738988.0
NTP,cash_flow,2019Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,272883967948.0
NTP,cash_flow,2018Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-110972086186.0
NTP,cash_flow,2018Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,46942657599.0
NTP,cash_flow,2018Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,53204640030.0
NTP,cash_flow,2018Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-26399509092.0
OCH,balance_sheet,2025Q4,BS_TOTAL_ASSETS,3786224963910.0
OCH,balance_sheet,2025Q4,BS_TOTAL_LIABILITIES,1733525933272.0
OCH,balance_sheet,2025Q4,BS_SHORT_TERM_LIABILITIES,560472526838.0
OCH,balance_sheet,2025Q3,BS_TOTAL_ASSETS,4080536924740.0
OCH,balance_sheet,2025Q3,BS_TOTAL_LIABILITIES,2065487258150.0
OCH,balance_sheet,2025Q3,BS_SHORT_TERM_LIABILITIES,826803889909.0
OCH,balance_sheet,2025Q2,BS_TOTAL_ASSETS,3761297272613.0
OCH,balance_sheet,2025Q2,BS_TOTAL_LIABILITIES,1927995145889.0
OCH,balance_sheet,2025Q2,BS_SHORT_TERM_LIABILITIES,639066603922.0
OCH,balance_sheet,2025Q1,BS_TOTAL_ASSETS,3769107002243.0
OCH,balance_sheet,2025Q1,BS_TOTAL_LIABILITIES,1898557838483.0
OCH,balance_sheet,2025Q1,BS_SHORT_TERM_LIABILITIES,579308110618.0
OCH,balance_sheet,2024Q4,BS_TOTAL_ASSETS,3853256849417.0
OCH,balance_sheet,2024Q4,BS_TOTAL_LIABILITIES,1938771943991.0
OCH,balance_sheet,2024Q4,BS_SHORT_TERM_LIABILITIES,589967426483.0
OCH,balance_sheet,2024Q3,BS_TOTAL_ASSETS,4232504947551.0
OCH,balance_sheet,2024Q3,BS_TOTAL_LIABILITIES,2359120645720.0
OCH,balance_sheet,2024Q3,BS_SHORT_TERM_LIABILITIES,949475442574.0
OCH,balance_sheet,2024Q2,BS_TOTAL_ASSETS,4047696308657.0
OCH,balance_sheet,2024Q2,BS_TOTAL_LIABILITIES,2346169483625.0
OCH,balance_sheet,2024Q2,BS_SHORT_TERM_LIABILITIES,591537178828.0
OCH,balance_sheet,2024Q1,BS_TOTAL_ASSETS,4040191197114.0
OCH,balance_sheet,2024Q1,BS_TOTAL_LIABILITIES,2305402244174.0
OCH,balance_sheet,2024Q1,BS_SHORT_TERM_LIABILITIES,535230036526.0
OCH,balance_sheet,2023Q4,BS_TOTAL_ASSETS,4280389247464.0
OCH,balance_sheet,2023Q4,BS_TOTAL_LIABILITIES,2483823629039.0
OCH,balance_sheet,2023Q4,BS_SHORT_TERM_LIABILITIES,750975469524.0
OCH,balance_sheet,2023Q3,BS_TOTAL_ASSETS,2618597794543.0
OCH,balance_sheet,2023Q3,BS_TOTAL_LIABILITIES,1118309375494.0
OCH,balance_sheet,2023Q3,BS_SHORT_TERM_LIABILITIES,751228302085.0
OCH,balance_sheet,2023Q2,BS_TOTAL_ASSETS,2304641536511.0
OCH,balance_sheet,2023Q2,BS_TOTAL_LIABILITIES,935692423829.0
OCH,balance_sheet,2023Q2,BS_SHORT_TERM_LIABILITIES,574057318579.0
OCH,balance_sheet,2023Q1,BS_TOTAL_ASSETS,2277328660887.0
OCH,balance_sheet,2023Q1,BS_TOTAL_LIABILITIES,954502676636.0
OCH,balance_sheet,2023Q1,BS_SHORT_TERM_LIABILITIES,574150989297.0
OCH,balance_sheet,2022Q4,BS_TOTAL_ASSETS,2302127976328.0
OCH,balance_sheet,2022Q4,BS_TOTAL_LIABILITIES,963074935040.0
OCH,balance_sheet,2022Q4,BS_SHORT_TERM_LIABILITIES,586858233268.0
OCH,balance_sheet,2022Q2,BS_TOTAL_ASSETS,2188856423853.0
OCH,balance_sheet,2022Q2,BS_TOTAL_LIABILITIES,956884230203.0
OCH,balance_sheet,2022Q2,BS_SHORT_TERM_LIABILITIES,561584985516.0
OCH,balance_sheet,2022Q1,BS_TOTAL_ASSETS,2277288291709.0
OCH,balance_sheet,2022Q1,BS_TOTAL_LIABILITIES,923703694318.0
OCH,balance_sheet,2022Q1,BS_SHORT_TERM_LIABILITIES,524401420447.0
OCH,balance_sheet,2021Q4,BS_TOTAL_ASSETS,2618642449218.0
OCH,balance_sheet,2021Q4,BS_TOTAL_LIABILITIES,942622291943.0
OCH,balance_sheet,2021Q4,BS_SHORT_TERM_LIABILITIES,546293340632.0
OCH,balance_sheet,2021Q3,BS_TOTAL_ASSETS,2634058452922.0
OCH,balance_sheet,2021Q3,BS_TOTAL_LIABILITIES,969567018314.0
OCH,balance_sheet,2021Q3,BS_SHORT_TERM_LIABILITIES,566613246339.0
OCH,balance_sheet,2021Q2,BS_TOTAL_ASSETS,2667148931443.0
OCH,balance_sheet,2021Q2,BS_TOTAL_LIABILITIES,974253010248.0
OCH,balance_sheet,2021Q2,BS_SHORT_TERM_LIABILITIES,571741910629.0
OCH,balance_sheet,2021Q1,BS_TOTAL_ASSETS,2666976717181.0
OCH,balance_sheet,2021Q1,BS_TOTAL_LIABILITIES,951755111309.0
OCH,balance_sheet,2021Q1,BS_SHORT_TERM_LIABILITIES,552487924304.0
OCH,balance_sheet,2020Q4,BS_TOTAL_ASSETS,2710120539726.0
OCH,balance_sheet,2020Q4,BS_TOTAL_LIABILITIES,960936403526.0
OCH,balance_sheet,2020Q4,BS_SHORT_TERM_LIABILITIES,555883309740.0
OCH,balance_sheet,2020Q3,BS_TOTAL_ASSETS,2970861572977.0
OCH,balance_sheet,2020Q3,BS_TOTAL_LIABILITIES,1265438560264.0
OCH,balance_sheet,2020Q3,BS_SHORT_TERM_LIABILITIES,863554199101.0
OCH,balance_sheet,2020Q2,BS_TOTAL_ASSETS,2671223237672.0
OCH,balance_sheet,2020Q2,BS_TOTAL_LIABILITIES,945955439245.0
OCH,balance_sheet,2020Q2,BS_SHORT_TERM_LIABILITIES,547951101834.0
OCH,balance_sheet,2020Q1,BS_TOTAL_ASSETS,2663686433832.0
OCH,balance_sheet,2020Q1,BS_TOTAL_LIABILITIES,963642048849.0
OCH,balance_sheet,2020Q1,BS_SHORT_TERM_LIABILITIES,548708633791.0
OCH,balance_sheet,2019Q4,BS_TOTAL_ASSETS,3128817084551.0
OCH,balance_sheet,2019Q4,BS_TOTAL_LIABILITIES,1920204874663.0
OCH,balance_sheet,2019Q4,BS_SHORT_TERM_LIABILITIES,1453831408271.0
OCH,balance_sheet,2019Q3,BS_TOTAL_ASSETS,3285053099404.0
OCH,balance_sheet,2019Q3,BS_TOTAL_LIABILITIES,2024154566624.0
OCH,balance_sheet,2019Q3,BS_SHORT_TERM_LIABILITIES,1556164508297.0
OCH,balance_sheet,2019Q2,BS_TOTAL_ASSETS,3126048578201.0
OCH,balance_sheet,2019Q2,BS_TOTAL_LIABILITIES,1949387699559.0
OCH,balance_sheet,2019Q2,BS_SHORT_TERM_LIABILITIES,1467877455381.0
OCH,balance_sheet,2019Q1,BS_TOTAL_ASSETS,3299284589348.0
OCH,balance_sheet,2019Q1,BS_TOTAL_LIABILITIES,2059723549625.0
OCH,balance_sheet,2019Q1,BS_SHORT_TERM_LIABILITIES,1482153741123.0
OCH,balance_sheet,2018Q4,BS_TOTAL_ASSETS,3299376381473.0
OCH,balance_sheet,2018Q4,BS_TOTAL_LIABILITIES,2046200586238.0
OCH,balance_sheet,2018Q4,BS_SHORT_TERM_LIABILITIES,1449414340932.0
OCH,balance_sheet,2018Q3,BS_TOTAL_ASSETS,3407367061063.0
OCH,balance_sheet,2018Q3,BS_TOTAL_LIABILITIES,2120078489653.0
OCH,balance_sheet,2018Q3,BS_SHORT_TERM_LIABILITIES,1507074713705.0
OCH,balance_sheet,2018Q2,BS_TOTAL_ASSETS,3251777179254.0
OCH,balance_sheet,2018Q2,BS_TOTAL_LIABILITIES,2046141511028.0
OCH,balance_sheet,2018Q2,BS_SHORT_TERM_LIABILITIES,1407903606033.0
OCH,balance_sheet,2018Q1,BS_TOTAL_ASSETS,3303262083683.0
OCH,balance_sheet,2018Q1,BS_TOTAL_LIABILITIES,2072913919249.0
OCH,balance_sheet,2018Q1,BS_SHORT_TERM_LIABILITIES,1409118723567.0
OCH,cash_flow,2025Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,140929344513.0
OCH,cash_flow,2025Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,91757634455.0
OCH,cash_flow,2025Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,17229523585.0
OCH,cash_flow,2025Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-52751015321.0
OCH,cash_flow,2024Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,140976827672.0
OCH,cash_flow,2024Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,224939386471.0
OCH,cash_flow,2024Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-24290286629.0
OCH,cash_flow,2024Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-77650034245.0
OCH,cash_flow,2023Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,187753027754.0
OCH,cash_flow,2023Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,111148183948.0
OCH,cash_flow,2023Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-3925506859.0
OCH,cash_flow,2023Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-137419600523.0
OCH,cash_flow,2022Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,207550899234.0
OCH,cash_flow,2022Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-49292023384.0
OCH,cash_flow,2022Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,63491353707.0
OCH,cash_flow,2022Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,114395215281.0
OCH,cash_flow,2021Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,76400870888.0
OCH,cash_flow,2021Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,10633763530.0
OCH,cash_flow,2021Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-138578907128.0
OCH,cash_flow,2021Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,4112719549.0
OCH,cash_flow,2020Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-87413697216.0
OCH,cash_flow,2020Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,168270856292.0
OCH,cash_flow,2020Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-98246746335.0
OCH,cash_flow,2020Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,18943871450.0
OCH,cash_flow,2019Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-88344498133.0
OCH,cash_flow,2019Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,175653735361.0
OCH,cash_flow,2019Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,-29207355918.0
OCH,cash_flow,2019Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,31726734565.0
OCH,cash_flow,2018Q4,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,76236721982.0
OCH,cash_flow,2018Q3,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,80553470220.0
OCH,cash_flow,2018Q2,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,10576274108.0
OCH,cash_flow,2018Q1,CF_NET_CASH_FLOWS_FROM_OPERATING_ACTIVITIES,42771331926.0
PAC,balance_sheet,2025Q4,BS_TOTAL_ASSETS,2737870130397.0
PAC,balance_sheet,2025Q4,BS_TOTAL_LIABILITIES,1713933104336.0
PAC,balance_sheet,2025Q4,BS_SHORT_TERM_LIABILITIES,1705957240851.0
PAC,balance_sheet,2025Q3,BS_TOTAL_ASSETS,2937169023091.0
PAC,balance_sheet,2025Q3,BS_TOTAL_LIABILITIES,1944356245008.0
PAC,balance_sheet,2025Q3,BS_SHORT_TERM_LIABILITIES,1934738085796.0
PAC,balance_sheet,2025Q2,BS_TOTAL_ASSETS,3020018787429.0
PAC,balance_sheet,2025Q2,BS_TOTAL_LIABILITIES,2043441864809.0
PAC,balance_sheet,2025Q2,BS_SHORT_TERM_LIABILITIES,2032181409870.0
PAC,balance_sheet,2025Q1,BS_TOTAL_ASSETS,2555325629994.0
PAC,balance_sheet,2025Q1,BS_TOTAL_LIABILITIES,1558318952279.0
PAC,balance_sheet,2025Q1,BS_SHORT_TERM_LIABILITIES,1545416201613.0
PAC,balance_sheet,2024Q4,BS_TOTAL_ASSETS,2534781271379.0
PAC,balance_sheet,2024Q4,BS_TOTAL_LIABILITIES,1565895833608.0
PAC,balance_sheet,2024Q4,BS_SHORT_TERM_LIABILITIES,1550850787215.0
PAC,balance_sheet,2024Q3,BS_TOTAL_ASSETS,2725343237088.0
PAC,balance_sheet,2024Q3,BS_TOTAL_LIABILITIES,1765491114232.0
PAC,balance_sheet,2024Q3,BS_SHORT_TERM_LIABILITIES,1748803772112.0
PAC,balance_sheet,2024Q2,BS_TOTAL_ASSETS,2560417729382.0
PAC,balance_sheet,2024Q2,BS_TOTAL_LIABILITIES,1632866093313.0
PAC,balance_sheet,2024Q2,BS_SHORT_TERM_LIABILITIES,1614536455466.0
PAC,balance_sheet,2024Q1,BS_TOTAL_ASSETS,2538386843997.0
PAC,balance_sheet,2024Q1,BS_TOTAL_LIABILITIES,1589322776378.0
PAC,balance_sheet,2024Q1,BS_SHORT_TERM_LIABILITIES,1569350842804.0
PAC,balance_sheet,2023Q4,BS_TOTAL_ASSETS,2364139982300.0
PAC,balance_sheet,2023Q4,BS_TOTAL_LIABILITIES,1419671714276.0
PAC,balance_sheet,2023Q4,BS_SHORT_TERM_LIABILITIES,1398057484975.0
PAC,balance_sheet,2023Q3,BS_TOTAL_ASSETS,2361606886123.0
PAC,balance_sheet,2023Q3,BS_TOTAL_LIABILITIES,1450538044167.0
PAC,balance_sheet,2023Q3,BS_SHORT_TERM_LIABILITIES,1423776519139.0
PAC,balance_sheet,2023Q2,BS_TOTAL_ASSETS,2303493260735.0
PAC,balance_sheet,2023Q2,BS_TOTAL_LIABILITIES,1413485779061.0
PAC,balance_sheet,2023Q2,BS_SHORT_TERM_LIABILITIES,1380550418969.0
PAC,balance_sheet,2023Q1,BS_TOTAL_ASSETS,2171162237863.0
