shock,event_date,trade_date,horizon,group,treated_car,control_car,diff,p,n_t,n_c
THREATS_z,2024-09-14,2024-09-16,post20,DoubleExposure_TopTercile,-0.01362080463026234,0.00628009207352998,-0.01990089670379232,0.09462395378905823,52,272
THREATS_z,2024-09-14,2024-09-16,post20,FragileLowMarginFunding,-0.016331156535139422,0.005513280689206708,-0.02184443722434613,0.05533634113093876,36,288
THREATS_z,2024-09-14,2024-09-16,post20,AssetCommitmentMismatch,-0.011451721981860098,0.004679309269335739,-0.01613103125119584,0.07032816902189573,32,292
THREATS_z,2024-09-14,2024-09-16,pre5,HighLiab_TopTercile,-0.00424379178372628,-0.0018855803293700544,-0.002358211454356226,0.628660502642858,98,218
THREATS_z,2024-09-14,2024-09-16,pre5,CashConversionTrap,-0.004491204919327388,-0.0023983687076679985,-0.0020928362116593895,0.8221096052237757,33,283
THREATS_z,2024-09-14,2024-09-16,pre5,DoubleExposure_TopTercile,-0.005939441370107483,-0.0019774965914428895,-0.003961944778664593,0.5652795913256845,51,265
THREATS_z,2024-09-14,2024-09-16,pre5,FragileLowMarginFunding,-0.009133284740154122,-0.0018570661137200046,-0.007276218626434117,0.1515114184335858,33,283
THREATS_z,2024-09-14,2024-09-16,pre5,AssetCommitmentMismatch,0.004448665850958395,-0.0034130472318257606,0.007861713082784156,0.17002842641226065,32,284
THREATS_z,2023-03-20,2023-03-20,post1,HighLiab_TopTercile,0.0029914261104212483,-0.002805613770494297,0.005797039880915546,0.0935066548573679,90,199
THREATS_z,2023-03-20,2023-03-20,post1,CashConversionTrap,-0.0037390110624738633,-0.0006593013089155219,-0.0030797097535583415,0.4371531296052359,32,257
THREATS_z,2023-03-20,2023-03-20,post1,DoubleExposure_TopTercile,0.0010989312525418946,-0.0014184128237031688,0.0025173440762450636,0.5843551341911882,48,241
THREATS_z,2023-03-20,2023-03-20,post1,FragileLowMarginFunding,0.0018481332278521595,-0.0013058870527598208,0.0031540202806119803,0.6002219888968444,28,261
THREATS_z,2023-03-20,2023-03-20,post1,AssetCommitmentMismatch,-0.004734032493011991,-0.0005838532618965579,-0.004150179231115433,0.42664315870024205,29,260
THREATS_z,2023-03-20,2023-03-20,post5,HighLiab_TopTercile,0.007008871339375458,0.005486721828306311,0.0015221495110691475,0.7671749853503956,98,212
THREATS_z,2023-03-20,2023-03-20,post5,CashConversionTrap,0.010229803099971329,0.00546018381429848,0.004769619285672849,0.48411920284664295,33,277
THREATS_z,2023-03-20,2023-03-20,post5,DoubleExposure_TopTercile,0.004554178768089128,0.006239790309443371,-0.0016856115413542436,0.7821643343880901,50,260
THREATS_z,2023-03-20,2023-03-20,post5,FragileLowMarginFunding,7.685079014902876e-05,0.006693628594183571,-0.006616777804034543,0.4505824301037177,34,276
THREATS_z,2023-03-20,2023-03-20,post5,AssetCommitmentMismatch,0.007685588359271637,0.0057701999689318,0.0019153883903398365,0.7740313609283778,32,278
THREATS_z,2023-03-20,2023-03-20,post20,HighLiab_TopTercile,0.024334288749466738,0.024553527148273316,-0.0002192383988065781,0.9798122956383759,103,222
THREATS_z,2023-03-20,2023-03-20,post20,CashConversionTrap,0.05824299669421906,0.020668821497268907,0.03757417519695015,0.03177492160938823,33,292
THREATS_z,2023-03-20,2023-03-20,post20,DoubleExposure_TopTercile,0.026577033699542667,0.024076220522191136,0.0025008131773515303,0.8328493739156987,53,272
THREATS_z,2023-03-20,2023-03-20,post20,FragileLowMarginFunding,0.006410051730926916,0.02673547718269336,-0.020325425451766445,0.09142441420024704,36,289
THREATS_z,2023-03-20,2023-03-20,post20,AssetCommitmentMismatch,0.02996459517629308,0.023885487107407413,0.006079108068885668,0.6818067609821835,32,293
THREATS_z,2023-03-20,2023-03-20,pre5,HighLiab_TopTercile,-0.008326533249805236,0.003831281161725778,-0.012157814411531014,0.05511310995009734,99,216
THREATS_z,2023-03-20,2023-03-20,pre5,CashConversionTrap,0.012991274655886207,-0.0015088018597240965,0.014500076515610303,0.12808435532690218,33,282
THREATS_z,2023-03-20,2023-03-20,pre5,DoubleExposure_TopTercile,-0.007591327975730978,0.0014787411589557928,-0.00907006913468677,0.2364941582405544,51,264
THREATS_z,2023-03-20,2023-03-20,pre5,FragileLowMarginFunding,-0.00482658250442314,0.0006148583102030703,-0.00544144081462621,0.590861034052747,35,280
THREATS_z,2023-03-20,2023-03-20,pre5,AssetCommitmentMismatch,-0.0024973812757272842,0.00028397450263941977,-0.002781355778366704,0.7188547171498337,31,284
THREATS_z,2020-11-16,2020-11-16,post1,HighLiab_TopTercile,-0.002258996551899727,0.0029989809736378245,-0.0052579775255375515,0.2087262699383006,91,205
THREATS_z,2020-11-16,2020-11-16,post1,CashConversionTrap,-0.003215210053461123,0.0019203544340761272,-0.005135564487537251,0.31366687613766403,31,265
THREATS_z,2020-11-16,2020-11-16,post1,DoubleExposure_TopTercile,0.0010812423175735539,0.0014408176698764044,-0.0003595753523028505,0.9495018711955632,48,248
THREATS_z,2020-11-16,2020-11-16,post1,FragileLowMarginFunding,-0.005662098702346176,0.002147652718130779,-0.0078097514204769555,0.34316588383481395,29,267
THREATS_z,2020-11-16,2020-11-16,post1,AssetCommitmentMismatch,-0.004301954883813651,0.0019999217415860478,-0.006301876625399699,0.2057937454546464,29,267
THREATS_z,2020-11-16,2020-11-16,post5,HighLiab_TopTercile,0.02222217964853096,0.019670797312260218,0.0025513823362707418,0.7260366394976213,97,215
THREATS_z,2020-11-16,2020-11-16,post5,CashConversionTrap,0.015628231101991977,0.021035990041855603,-0.0054077589398636265,0.5176436610951068,33,279
THREATS_z,2020-11-16,2020-11-16,post5,DoubleExposure_TopTercile,0.02047663848444372,0.020461548985964827,1.508949847889296e-05,0.9988699361959757,51,261
THREATS_z,2020-11-16,2020-11-16,post5,FragileLowMarginFunding,0.01386064290673825,0.02124505961333723,-0.0073844167065989785,0.47203354097951916,33,279
THREATS_z,2020-11-16,2020-11-16,post5,AssetCommitmentMismatch,0.023236275201990817,0.020158179063280192,0.0030780961387106252,0.6870602470708761,31,281
THREATS_z,2020-11-16,2020-11-16,post20,HighLiab_TopTercile,0.07344747439723551,0.06720861880832919,0.006238855588906314,0.653922907740172,101,218
THREATS_z,2020-11-16,2020-11-16,post20,CashConversionTrap,0.07004980048027988,0.06908402237233327,0.0009657781079466105,0.95433541837852,33,286
THREATS_z,2020-11-16,2020-11-16,post20,DoubleExposure_TopTercile,0.08743333039910337,0.06571109688053088,0.021722233518572484,0.3424067445002078,51,268
THREATS_z,2020-11-16,2020-11-16,post20,FragileLowMarginFunding,0.045237841681776865,0.07213503294181113,-0.026897191260034266,0.057309646975418106,35,284
THREATS_z,2020-11-16,2020-11-16,post20,AssetCommitmentMismatch,0.055457296068391546,0.07071442627229275,-0.015257130203901209,0.2373039599709041,32,287
THREATS_z,2020-11-16,2020-11-16,pre5,HighLiab_TopTercile,0.02461702361576032,0.013667121520189509,0.010949902095570811,0.1280413143207406,99,212
THREATS_z,2020-11-16,2020-11-16,pre5,CashConversionTrap,0.009605294261252891,0.018048706437478784,-0.008443412176225892,0.35732710543642526,33,278
THREATS_z,2020-11-16,2020-11-16,pre5,DoubleExposure_TopTercile,0.018558957345291772,0.016876954906271408,0.0016820024390203636,0.8727472509975095,51,260
THREATS_z,2020-11-16,2020-11-16,pre5,FragileLowMarginFunding,0.024740928855228852,0.016221384545713594,0.008519544309515258,0.49665534026139296,34,277
THREATS_z,2020-11-16,2020-11-16,pre5,AssetCommitmentMismatch,0.020268623950255606,0.01680781342065187,0.0034608105296037375,0.6395624198005107,31,280
THREATS_z,2025-11-17,2025-11-17,post1,HighLiab_TopTercile,0.001145473330131837,0.0034436611864322353,-0.0022981878563003984,0.4085778912589701,91,198
THREATS_z,2025-11-17,2025-11-17,post1,CashConversionTrap,0.006323528320011306,0.0022870294962605785,0.004036498823750727,0.2958519161573594,31,258
THREATS_z,2025-11-17,2025-11-17,post1,DoubleExposure_TopTercile,0.0017523179305989707,0.0029175808723176256,-0.001165262941718655,0.757757031055109,49,240
THREATS_z,2025-11-17,2025-11-17,post1,FragileLowMarginFunding,0.005381094240872108,0.0024117766823529593,0.002969317558519149,0.5945072038688606,30,259
THREATS_z,2025-11-17,2025-11-17,post1,AssetCommitmentMismatch,0.004065874662974907,0.0025582979589277425,0.0015075767040471648,0.661940831270299,31,258
THREATS_z,2025-11-17,2025-11-17,post5,HighLiab_TopTercile,0.006031249077330892,0.004079711754913741,0.0019515373224171517,0.7553422002608413,99,216
THREATS_z,2025-11-17,2025-11-17,post5,CashConversionTrap,0.004810750854317878,0.004679278792640555,0.00013147206167732264,0.9811487289280528,33,282
THREATS_z,2025-11-17,2025-11-17,post5,DoubleExposure_TopTercile,0.0013667180299235472,0.005335639311329642,-0.003968921281406095,0.4368641423798372,51,264
THREATS_z,2025-11-17,2025-11-17,post5,FragileLowMarginFunding,0.006989924291639896,0.004405943026820464,0.002583981264819432,0.8449196360565641,35,280
THREATS_z,2025-11-17,2025-11-17,post5,AssetCommitmentMismatch,0.006223249794690095,0.004520026163558457,0.0017032236311316385,0.8948614788877276,32,283
THREATS_z,2025-11-17,2025-11-17,post20,HighLiab_TopTercile,0.028322632100091286,0.010848719649176296,0.01747391245091499,0.2307685157619019,102,220
THREATS_z,2025-11-17,2025-11-17,post20,CashConversionTrap,0.012353583999806392,0.01684414714544805,-0.004490563145641658,0.7960716058499822,33,289
THREATS_z,2025-11-17,2025-11-17,post20,DoubleExposure_TopTercile,0.015540471030658198,0.016546378901606925,-0.0010059078709487267,0.9434670613609474,52,270
THREATS_z,2025-11-17,2025-11-17,post20,FragileLowMarginFunding,0.025712745436669553,0.015209678186391584,0.01050306725027797,0.5936559921814388,36,286
THREATS_z,2025-11-17,2025-11-17,post20,AssetCommitmentMismatch,0.008214201797759488,0.017285421860344118,-0.00907122006258463,0.6581907953874228,32,290
THREATS_z,2025-11-17,2025-11-17,pre5,HighLiab_TopTercile,0.005250999409604367,0.004802566191164755,0.0004484332184396117,0.9232432779942824,97,218
THREATS_z,2025-11-17,2025-11-17,pre5,CashConversionTrap,0.00860660185928594,0.004511661386698952,0.004094940472586988,0.5260231195545966,33,282
THREATS_z,2025-11-17,2025-11-17,pre5,DoubleExposure_TopTercile,0.00979873650081723,0.004002162162363113,0.005796574338454118,0.2482645898598732,51,264
THREATS_z,2025-11-17,2025-11-17,pre5,FragileLowMarginFunding,0.002003619403467465,0.0053077846188720685,-0.0033041652154046034,0.6387440377641916,35,280
THREATS_z,2025-11-17,2025-11-17,pre5,AssetCommitmentMismatch,0.009105751300453706,0.004469690214809264,0.0046360610856444415,0.5009403936011391,32,283
THREATS_z,2020-07-21,2020-07-21,post1,HighLiab_TopTercile,0.004118399736807615,-0.001304905077057572,0.005423304813865187,0.17436537833847496,87,199
THREATS_z,2020-07-21,2020-07-21,post1,CashConversionTrap,-0.005817865747174855,0.0011212455538480357,-0.006939111301022891,0.18463306854932257,32,254
THREATS_z,2020-07-21,2020-07-21,post1,DoubleExposure_TopTercile,0.0013773951402266855,0.0001520410184962856,0.0012253541217304,0.817005596918965,45,241
THREATS_z,2020-07-21,2020-07-21,post1,FragileLowMarginFunding,0.010662681275802409,-0.0006869424861656037,0.011349623761968013,0.16423584006331723,26,260
THREATS_z,2020-07-21,2020-07-21,post1,AssetCommitmentMismatch,0.0006330419576373515,0.00031232081710631316,0.0003207211405310383,0.9573059309727016,29,257
THREATS_z,2020-07-21,2020-07-21,post5,HighLiab_TopTercile,0.01976898914750851,0.011217220650009636,0.008551768497498873,0.40247876416149225,95,215
THREATS_z,2020-07-21,2020-07-21,post5,CashConversionTrap,0.020239061198953117,0.013075333535017788,0.0071637276639353285,0.6815360166316903,33,277
THREATS_z,2020-07-21,2020-07-21,post5,DoubleExposure_TopTercile,0.016724589486958458,0.013295982850208487,0.003428606636749971,0.7890581331478382,49,261
THREATS_z,2020-07-21,2020-07-21,post5,FragileLowMarginFunding,0.027698609828521598,0.012186650846296634,0.015511958982224964,0.386321707660122,33,277
THREATS_z,2020-07-21,2020-07-21,post5,AssetCommitmentMismatch,0.003895532773726086,0.014942634024300613,-0.011047101250574527,0.3818012933326503,31,279
THREATS_z,2020-07-21,2020-07-21,post20,HighLiab_TopTercile,0.05868024075108512,0.037310909896594704,0.021369330854490415,0.20061038097266667,101,219
THREATS_z,2020-07-21,2020-07-21,post20,CashConversionTrap,0.019933895403045663,0.046829181306318225,-0.026895285903272562,0.18541974113742274,33,287
THREATS_z,2020-07-21,2020-07-21,post20,DoubleExposure_TopTercile,0.052010536305729244,0.04251211080341761,0.009498425502311635,0.589598573848586,52,268
THREATS_z,2020-07-21,2020-07-21,post20,FragileLowMarginFunding,0.070833709494039,0.04076706579271043,0.03006664370132857,0.3872086217760306,35,285
THREATS_z,2020-07-21,2020-07-21,post20,AssetCommitmentMismatch,0.05346841271251143,0.04300973741810234,0.010458675294409095,0.5869587473608375,32,288
THREATS_z,2020-07-21,2020-07-21,pre5,HighLiab_TopTercile,0.021635438631800955,0.010931352331860619,0.010704086299940336,0.18224606165687893,97,215
THREATS_z,2020-07-21,2020-07-21,pre5,CashConversionTrap,0.007146791728932864,0.01510048090172022,-0.007953689172787357,0.3876824701008002,33,279
THREATS_z,2020-07-21,2020-07-21,pre5,DoubleExposure_TopTercile,0.021448296784810913,0.01282141102240215,0.008626885762408764,0.3409334725722947,52,260
THREATS_z,2020-07-21,2020-07-21,pre5,FragileLowMarginFunding,0.044466289642863976,0.010806989393082424,0.03365930024978155,0.03914267116870567,32,280
THREATS_z,2020-07-21,2020-07-21,pre5,AssetCommitmentMismatch,0.025826803026888612,0.01293721643490818,0.012889586591980431,0.29056684848727476,32,280
THREATS_z,2024-07-22,2024-07-22,post1,HighLiab_TopTercile,-0.006852010432916139,-0.00217016407539366,-0.0046818463575224786,0.21548367853046524,95,204
THREATS_z,2024-07-22,2024-07-22,post1,CashConversionTrap,0.00440890580980168,-0.004658452459514269,0.009067358269315949,0.13689135058643517,33,266
THREATS_z,2024-07-22,2024-07-22,post1,DoubleExposure_TopTercile,-0.0032972238368756675,-0.00372836197800173,0.0004311381411260624,0.9353610649620522,49,250
THREATS_z,2024-07-22,2024-07-22,post1,FragileLowMarginFunding,-0.0015841810096405512,-0.003923744559168157,0.002339563549527606,0.6423738654282414,34,265
THREATS_z,2024-07-22,2024-07-22,post1,AssetCommitmentMismatch,-0.0008667589027031124,-0.003992202912437606,0.0031254440097344934,0.5913129833268683,32,267
THREATS_z,2024-07-22,2024-07-22,post5,HighLiab_TopTercile,-0.00882626056574809,6.315673501925407e-05,-0.008889417300767343,0.1631155156748884,101,217
THREATS_z,2024-07-22,2024-07-22,post5,CashConversionTrap,-0.008735006617362442,-0.0020683932886611162,-0.006666613328701327,0.6215096835635664,33,285
THREATS_z,2024-07-22,2024-07-22,post5,DoubleExposure_TopTercile,-0.017907047877506244,0.00020082399995844305,-0.018107871877464685,0.06748443429869652,52,266
THREATS_z,2024-07-22,2024-07-22,post5,FragileLowMarginFunding,-0.011899747686998457,-0.0016298803413301508,-0.010269867345668307,0.2406836251470034,35,283
THREATS_z,2024-07-22,2024-07-22,post5,AssetCommitmentMismatch,0.0073887910137214845,-0.003895764398882749,0.011284555412604234,0.1302370476052882,32,286
THREATS_z,2024-07-22,2024-07-22,post20,HighLiab_TopTercile,-0.0007544753671921702,0.011954667671650092,-0.012709143038842262,0.2407609524234439,103,221
THREATS_z,2024-07-22,2024-07-22,post20,CashConversionTrap,0.008080933050708998,0.007895531965431203,0.0001854010852777952,0.9918683163159343,33,291
THREATS_z,2024-07-22,2024-07-22,post20,DoubleExposure_TopTercile,-0.009590868064692993,0.01133795793373655,-0.020928825998429545,0.19889629357246952,53,271
THREATS_z,2024-07-22,2024-07-22,post20,FragileLowMarginFunding,-0.010101870598820747,0.01016645116031744,-0.02026832175913819,0.28669340969254914,36,288
THREATS_z,2024-07-22,2024-07-22,post20,AssetCommitmentMismatch,0.014788922068951124,0.007161044816463837,0.007627877252487287,0.5858873079420613,32,292
THREATS_z,2024-07-22,2024-07-22,pre5,HighLiab_TopTercile,-0.009724378472414174,0.004763714499274356,-0.01448809297168853,0.022100559956275002,103,216
THREATS_z,2024-07-22,2024-07-22,pre5,CashConversionTrap,-0.025204788130583945,0.0030038788723561927,-0.028208667002940137,0.007182735045721154,33,286
THREATS_z,2024-07-22,2024-07-22,pre5,DoubleExposure_TopTercile,-0.01441867557010057,0.002975718625563651,-0.01739439419566422,0.041553779722219665,53,266
THREATS_z,2024-07-22,2024-07-22,pre5,FragileLowMarginFunding,0.0038612313905453588,-0.0003945335013252024,0.004255764891870561,0.6027870224865751,36,283
THREATS_z,2024-07-22,2024-07-22,pre5,AssetCommitmentMismatch,-0.008465976696577802,0.0010392425208191303,-0.009505219217396933,0.29740862530321827,32,287
THREATS_z,2023-10-16,2023-10-16,post1,HighLiab_TopTercile,-0.0005241394154929628,0.001219444085613839,-0.0017435835011068018,0.5066342721620528,91,199
THREATS_z,2023-10-16,2023-10-16,post1,CashConversionTrap,-0.004017861418623845,0.0012540474869118504,-0.0052719089055356955,0.15558297782929822,32,258
THREATS_z,2023-10-16,2023-10-16,post1,DoubleExposure_TopTercile,-0.0012347909557738298,0.0010411846137805118,-0.0022759755695543416,0.4747992097633152,47,243
THREATS_z,2023-10-16,2023-10-16,post1,FragileLowMarginFunding,0.0038744521932617976,0.00030284277088246317,0.0035716094223793345,0.26553574803407193,30,260
THREATS_z,2023-10-16,2023-10-16,post1,AssetCommitmentMismatch,-0.0034656033482782195,0.0011497722564447728,-0.004615375604722992,0.1655016472045727,30,260
THREATS_z,2023-10-16,2023-10-16,post5,HighLiab_TopTercile,-0.016108909834862902,-0.0065602289601384214,-0.00954868087472448,0.15561361723903971,97,216
THREATS_z,2023-10-16,2023-10-16,post5,CashConversionTrap,-0.017178763369458235,-0.008616694707783853,-0.008562068661674381,0.4124944088750734,33,280
THREATS_z,2023-10-16,2023-10-16,post5,DoubleExposure_TopTercile,-0.019835384992974662,-0.007558191862064135,-0.012277193130910528,0.17079478509786877,50,263
THREATS_z,2023-10-16,2023-10-16,post5,FragileLowMarginFunding,-0.009655193034954062,-0.009503401211493274,-0.00015179182346078748,0.9869499399261917,33,280
THREATS_z,2023-10-16,2023-10-16,post5,AssetCommitmentMismatch,-0.015611890710117766,-0.00887355826172462,-0.006738332448393147,0.49911788131136564,30,283
THREATS_z,2023-10-16,2023-10-16,post20,HighLiab_TopTercile,-0.010743346358138495,-0.004341880580767697,-0.006401465777370798,0.5305791671369715,102,222
THREATS_z,2023-10-16,2023-10-16,post20,CashConversionTrap,0.01416819576792072,-0.008684774150522129,0.02285296991844285,0.10286992347292802,33,291
THREATS_z,2023-10-16,2023-10-16,post20,DoubleExposure_TopTercile,-0.014551320857400697,-0.004790625488513675,-0.009760695368887021,0.4270267738522323,52,272
THREATS_z,2023-10-16,2023-10-16,post20,FragileLowMarginFunding,-0.027253190811761255,-0.003745152598045661,-0.023508038213715596,0.08141665602333535,36,288
THREATS_z,2023-10-16,2023-10-16,post20,AssetCommitmentMismatch,-0.027928002766054165,-0.003993228523790488,-0.023934774242263677,0.16479287015835795,32,292
THREATS_z,2023-10-16,2023-10-16,pre5,HighLiab_TopTercile,0.023735028763246166,0.013087242513291656,0.01064778624995451,0.1094594115898382,100,218
THREATS_z,2023-10-16,2023-10-16,pre5,CashConversionTrap,0.02373665924069524,0.015590217506242999,0.00814644173445224,0.303625535386588,33,285
THREATS_z,2023-10-16,2023-10-16,pre5,DoubleExposure_TopTercile,0.029325591006598366,0.01391575568375595,0.015409835322842416,0.14263553262037912,52,266
THREATS_z,2023-10-16,2023-10-16,pre5,FragileLowMarginFunding,0.022807970530966348,0.01567271389496247,0.007135256636003878,0.49756515665064893,34,284
THREATS_z,2023-10-16,2023-10-16,pre5,AssetCommitmentMismatch,0.016615913474848983,0.016416126921609334,0.00019978655323964895,0.9796527028112781,31,287
THREATS_z,2023-08-14,2023-08-14,post1,HighLiab_TopTercile,0.0027002834178192804,0.002904131911025564,-0.0002038484932062835,0.9483824543227249,100,209
THREATS_z,2023-08-14,2023-08-14,post1,CashConversionTrap,0.006037236422821758,0.0024685933056172366,0.0035686431172045215,0.32309021883902306,32,277
THREATS_z,2023-08-14,2023-08-14,post1,DoubleExposure_TopTercile,0.0027743692715815602,0.0028504766316880033,-7.61073601064431e-05,0.9853767596713789,50,259
THREATS_z,2023-08-14,2023-08-14,post1,FragileLowMarginFunding,-0.006920949730078912,0.004044742552759832,-0.010965692282838745,0.04398252804949793,34,275
THREATS_z,2023-08-14,2023-08-14,post1,AssetCommitmentMismatch,0.0014403407824434868,0.0029996426214732104,-0.0015593018390297237,0.7720530046837377,32,277
THREATS_z,2023-08-14,2023-08-14,post5,HighLiab_TopTercile,0.028732867890365648,0.017194968663205693,0.011537899227159955,0.17837757344533856,103,219
THREATS_z,2023-08-14,2023-08-14,post5,CashConversionTrap,0.010669848556014215,0.02205217483599045,-0.011382326279976237,0.2815833043729344,33,289
THREATS_z,2023-08-14,2023-08-14,post5,DoubleExposure_TopTercile,0.033294816228388265,0.018440737062621303,0.014854079165766962,0.31206699970101015,53,269
THREATS_z,2023-08-14,2023-08-14,post5,FragileLowMarginFunding,0.013725731081133528,0.02178691332527588,-0.008061182244142352,0.4051052800097013,36,286
THREATS_z,2023-08-14,2023-08-14,post5,AssetCommitmentMismatch,0.02294051844116567,0.020658920482180716,0.0022815979589849537,0.8453483578841505,32,290
THREATS_z,2023-08-14,2023-08-14,post20,HighLiab_TopTercile,0.05887731210025105,0.04318354831703228,0.015693763783218774,0.2027715746520819,103,222
THREATS_z,2023-08-14,2023-08-14,post20,CashConversionTrap,0.04123113177011801,0.04894001206949702,-0.007708880299379009,0.6990391331342686,33,292
THREATS_z,2023-08-14,2023-08-14,post20,DoubleExposure_TopTercile,0.06234512752404487,0.04539271733063473,0.016952410193410143,0.37884684206819763,53,272
THREATS_z,2023-08-14,2023-08-14,post20,FragileLowMarginFunding,0.04399873101653396,0.04867528220107891,-0.00467655118454495,0.7548443785693029,36,289
THREATS_z,2023-08-14,2023-08-14,post20,AssetCommitmentMismatch,0.05485844405305089,0.047425394754298286,0.007433049298752603,0.6779534657481565,32,293
THREATS_z,2023-08-14,2023-08-14,pre5,HighLiab_TopTercile,0.00906535796787982,0.008589455560583955,0.00047590240729586397,0.9470467666061892,103,219
THREATS_z,2023-08-14,2023-08-14,pre5,CashConversionTrap,0.010093625548438623,0.008587311402633335,0.001506314145805288,0.8612910622365717,33,289
THREATS_z,2023-08-14,2023-08-14,pre5,DoubleExposure_TopTercile,0.010008964007148851,0.008491998312567356,0.001516965694581495,0.8893679532236061,53,269
THREATS_z,2023-08-14,2023-08-14,pre5,FragileLowMarginFunding,0.0043618862968754935,0.009292988572629335,-0.004931102275753841,0.5642942437436949,36,286
THREATS_z,2023-08-14,2023-08-14,pre5,AssetCommitmentMismatch,0.005292609216008451,0.009122272908783575,-0.0038296636927751242,0.5779674692822775,32,290
THREATS_z,2024-07-01,2024-07-01,post1,HighLiab_TopTercile,0.0009748671876693411,0.0008001658816718557,0.00017470130599748547,0.9586048810373385,91,205
THREATS_z,2024-07-01,2024-07-01,post1,CashConversionTrap,-0.0007734110001611713,0.0010511214841886286,-0.0018245324843497999,0.7017752737459051,32,264
THREATS_z,2024-07-01,2024-07-01,post1,DoubleExposure_TopTercile,-0.0038919381417048945,0.0017953517763731996,-0.005687289918078094,0.22586152977874674,49,247
THREATS_z,2024-07-01,2024-07-01,post1,FragileLowMarginFunding,-0.0030092476313762755,0.0012734647982417695,-0.004282712429618045,0.4033684380981938,29,267
THREATS_z,2024-07-01,2024-07-01,post1,AssetCommitmentMismatch,0.004182974810656104,0.0004644328327935896,0.003718541977862514,0.41128187903381197,31,265
THREATS_z,2024-07-01,2024-07-01,post5,HighLiab_TopTercile,0.004029662124239298,0.010981507242063383,-0.006951845117824085,0.20066972940269348,99,216
THREATS_z,2024-07-01,2024-07-01,post5,CashConversionTrap,0.0027037979996642953,0.009509633973746311,-0.006805835974082016,0.3591297310116451,33,282
THREATS_z,2024-07-01,2024-07-01,post5,DoubleExposure_TopTercile,0.005740733985783938,0.009400851510739987,-0.003660117524956049,0.55806104440953,52,263
THREATS_z,2024-07-01,2024-07-01,post5,FragileLowMarginFunding,-0.00017232749582594332,0.009846201850878148,-0.01001852934670409,0.20268479889637,33,282
THREATS_z,2024-07-01,2024-07-01,post5,AssetCommitmentMismatch,0.004280032437486282,0.009289651792335587,-0.005009619354849305,0.5234023282224609,31,284
THREATS_z,2024-07-01,2024-07-01,post20,HighLiab_TopTercile,-8.842334758101665e-05,0.027123803281185077,-0.027212226628766094,0.02980551605162029,103,222
THREATS_z,2024-07-01,2024-07-01,post20,CashConversionTrap,-0.02522299342936246,0.023440875023257545,-0.04866386845262001,0.06528352786550799,33,292
THREATS_z,2024-07-01,2024-07-01,post20,DoubleExposure_TopTercile,-0.009656496691393747,0.02398592297156658,-0.033642419662960325,0.09022007402821189,53,272
THREATS_z,2024-07-01,2024-07-01,post20,FragileLowMarginFunding,-0.0020531204960489405,0.021059823742145344,-0.023112944238194284,0.061892158572171396,36,289
THREATS_z,2024-07-01,2024-07-01,post20,AssetCommitmentMismatch,0.02101897517167975,0.01822446934514843,0.0027945058265313183,0.8493372774908589,32,293
THREATS_z,2024-07-01,2024-07-01,pre5,HighLiab_TopTercile,0.0013979004217869752,0.005631747502016692,-0.004233847080229718,0.5580424068127877,101,219
THREATS_z,2024-07-01,2024-07-01,pre5,CashConversionTrap,0.007265044465666654,0.003953986683537074,0.00331105778212958,0.6386699452019338,33,287
THREATS_z,2024-07-01,2024-07-01,pre5,DoubleExposure_TopTercile,0.006405142358043604,0.003895458681345413,0.0025096836766981914,0.7758294051118446,51,269
THREATS_z,2024-07-01,2024-07-01,pre5,FragileLowMarginFunding,0.007561371404146757,0.003894360162796503,0.0036670112413502536,0.6761763266456716,35,285
THREATS_z,2024-07-01,2024-07-01,pre5,AssetCommitmentMismatch,-0.0020875898499186883,0.00500466500256784,-0.0070922548524865285,0.5111820341750324,32,288
THREATS_z,2020-01-04,2020-01-06,post1,HighLiab_TopTercile,0.003990313868377648,-0.003016287911346549,0.007006601779724197,0.04952921840454508,77,189
THREATS_z,2020-01-04,2020-01-06,post1,CashConversionTrap,-0.005439007604737478,-0.0005058752069010184,-0.00493313239783646,0.15611671663371704,26,240
THREATS_z,2020-01-04,2020-01-06,post1,DoubleExposure_TopTercile,0.0005800337034006594,-0.0012574694352953505,0.0018375031386960099,0.6738696210006669,39,227
THREATS_z,2020-01-04,2020-01-06,post1,FragileLowMarginFunding,0.007753591655782142,-0.001737345600615689,0.009490937256397831,0.19554612548087497,21,245
